city,city_ascii,state_id,state_name,county_fips,county_name
Jamesport,Jamesport,NY,New York,36103,Suffolk
Oil City,Oil City,LA,Louisiana,22017,Caddo
Laurel,Laurel,NY,New York,36103,Suffolk
South Lebanon,South Lebanon,OR,Oregon,41043,Linn
Scotland,Scotland,PA,Pennsylvania,42055,Franklin
Wolcott,Wolcott,IN,Indiana,18181,White
Biwabik,Biwabik,MN,Minnesota,27137,St. Louis
Collinsburg,Collinsburg,PA,Pennsylvania,42129,Westmoreland
Mentone,Mentone,IN,Indiana,18085,Kosciusko
Cleone,Cleone,CA,California,6045,Mendocino
Westley,Westley,CA,California,6099,Stanislaus
Healy,Healy,AK,Alaska,2068,Denali
Sunnyside,Sunnyside,GA,Georgia,13299,Ware
Chase,Chase,PA,Pennsylvania,42079,Luzerne
Mazon,Mazon,IL,Illinois,17063,Grundy
Powell,Powell,AL,Alabama,1049,DeKalb
Woodlawn Park,Woodlawn Park,KY,Kentucky,21111,Jefferson
Rapids City,Rapids City,IL,Illinois,17161,Rock Island
Laurie,Laurie,MO,Missouri,29141,Morgan
Aynor,Aynor,SC,South Carolina,45051,Horry
Herald,Herald,CA,California,6067,Sacramento
Mill Neck,Mill Neck,NY,New York,36059,Nassau
Dillon,Dillon,CO,Colorado,8117,Summit
Mount Vernon,Mount Vernon,MD,Maryland,24039,Somerset
Bremond,Bremond,TX,Texas,48395,Robertson
Marion,Marion,MT,Montana,30029,Flathead
Houston,Houston,MN,Minnesota,27055,Houston
Hagan,Hagan,GA,Georgia,13109,Evans
Genesee,Genesee,ID,Idaho,16057,Latah
Green Lake,Green Lake,WI,Wisconsin,55047,Green Lake
Springville,Springville,CA,California,6107,Tulare
Vanceboro,Vanceboro,NC,North Carolina,37049,Craven
Treynor,Treynor,IA,Iowa,19155,Pottawattamie
Friend,Friend,NE,Nebraska,31151,Saline
White Mills,White Mills,PA,Pennsylvania,42127,Wayne
Metcalfe,Metcalfe,MS,Mississippi,28151,Washington
Montezuma,Montezuma,KS,Kansas,20069,Gray
Troy,Troy,MT,Montana,30053,Lincoln
Odell,Odell,IL,Illinois,17105,Livingston
Leroy,Leroy,AL,Alabama,1129,Washington
Kittredge,Kittredge,CO,Colorado,8059,Jefferson
Ottoville,Ottoville,OH,Ohio,39137,Putnam
Harvard,Harvard,NE,Nebraska,31035,Clay
Coker,Coker,AL,Alabama,1125,Tuscaloosa
Atkinson,Atkinson,IL,Illinois,17073,Henry
Lakewood Village,Lakewood Village,TX,Texas,48121,Denton
Farmington,Farmington,PA,Pennsylvania,42051,Fayette
Waleska,Waleska,GA,Georgia,13057,Cherokee
Beavertown,Beavertown,PA,Pennsylvania,42109,Snyder
Newellton,Newellton,LA,Louisiana,22107,Tensas
Fort Gaines,Fort Gaines,GA,Georgia,13061,Clay
Mantua,Mantua,UT,Utah,49003,Box Elder
Dortches,Dortches,NC,North Carolina,37127,Nash
Five Points,Five Points,NC,North Carolina,37093,Hoke
Ellsworth,Ellsworth,PA,Pennsylvania,42125,Washington
Louise,Louise,TX,Texas,48481,Wharton
Union Bridge,Union Bridge,MD,Maryland,24013,Carroll
Hargill,Hargill,TX,Texas,48215,Hidalgo
Twisp,Twisp,WA,Washington,53047,Okanogan
Mertztown,Mertztown,PA,Pennsylvania,42011,Berks
Coahoma,Coahoma,TX,Texas,48227,Howard
Magnolia,Magnolia,OH,Ohio,39151,Stark
Sugar Notch,Sugar Notch,PA,Pennsylvania,42079,Luzerne
Naalehu,Naalehu,HI,Hawaii,15001,Hawaii
Norman Park,Norman Park,GA,Georgia,13071,Colquitt
Rossville,Rossville,TN,Tennessee,47047,Fayette
Kenesaw,Kenesaw,NE,Nebraska,31001,Adams
Waynetown,Waynetown,IN,Indiana,18107,Montgomery
Mesa del Caballo,Mesa del Caballo,AZ,Arizona,4007,Gila
Swansea,Swansea,SC,South Carolina,45063,Lexington
Mendon,Mendon,IL,Illinois,17001,Adams
Blue Rapids,Blue Rapids,KS,Kansas,20117,Marshall
Marlinton,Marlinton,WV,West Virginia,54075,Pocahontas
Playa Fortuna,Playa Fortuna,PR,Puerto Rico,72089,Luquillo
Fruitdale,Fruitdale,CA,California,6085,Santa Clara
Cerrillos Hoyos,Cerrillos Hoyos,PR,Puerto Rico,72113,Ponce
Calvert Beach,Calvert Beach,MD,Maryland,24009,Calvert
Saugatuck,Saugatuck,MI,Michigan,26005,Allegan
Reynolds,Reynolds,GA,Georgia,13269,Taylor
Troy,Troy,KS,Kansas,20043,Doniphan
Sardis,Sardis,GA,Georgia,13033,Burke
Fort Chiswell,Fort Chiswell,VA,Virginia,51197,Wythe
Lynnville,Lynnville,IN,Indiana,18173,Warrick
Highland Hills,Highland Hills,OH,Ohio,39035,Cuyahoga
La Honda,La Honda,CA,California,6081,San Mateo
Benjamin,Benjamin,UT,Utah,49049,Utah
Mammoth Spring,Mammoth Spring,AR,Arkansas,5049,Fulton
Scanlon,Scanlon,MN,Minnesota,27017,Carlton
La Center,La Center,KY,Kentucky,21007,Ballard
Dubois,Dubois,WY,Wyoming,56013,Fremont
Pleasantville,Pleasantville,OH,Ohio,39045,Fairfield
Gainesboro,Gainesboro,TN,Tennessee,47087,Jackson
Arendtsville,Arendtsville,PA,Pennsylvania,42001,Adams
Preston,Preston,IA,Iowa,19097,Jackson
Oak Creek,Oak Creek,CO,Colorado,8107,Routt
Bird Island,Bird Island,MN,Minnesota,27129,Renville
West Brownsville,West Brownsville,PA,Pennsylvania,42125,Washington
Aurelia,Aurelia,IA,Iowa,19035,Cherokee
Little Falls,Little Falls,ME,Maine,23005,Cumberland
Benton,Benton,WI,Wisconsin,55065,Lafayette
Roslyn,Roslyn,WA,Washington,53037,Kittitas
Parcelas Peñuelas,Parcelas Penuelas,PR,Puerto Rico,72133,Santa Isabel
Butte Creek Canyon,Butte Creek Canyon,CA,California,6007,Butte
Minkler,Minkler,CA,California,6019,Fresno
Lakeside City,Lakeside City,TX,Texas,48009,Archer
Glasford,Glasford,IL,Illinois,17143,Peoria
Dunnavant,Dunnavant,AL,Alabama,1117,Shelby
Sequoyah,Sequoyah,OK,Oklahoma,40131,Rogers
Vaiden,Vaiden,MS,Mississippi,28015,Carroll
Aquasco,Aquasco,MD,Maryland,24033,Prince George's
Ashland,Ashland,MT,Montana,30087,Rosebud
Chicora,Chicora,PA,Pennsylvania,42019,Butler
Underwood,Underwood,IA,Iowa,19155,Pottawattamie
Southwest City,Southwest City,MO,Missouri,29119,McDonald
Westminster,Westminster,TX,Texas,48085,Collin
Poncha Springs,Poncha Springs,CO,Colorado,8015,Chaffee
Palmyra,Palmyra,IN,Indiana,18061,Harrison
Linden,Linden,TN,Tennessee,47135,Perry
Faison,Faison,NC,North Carolina,37061,Duplin
Terramuggus,Terramuggus,CT,Connecticut,9003,Hartford
Germanton,Germanton,NC,North Carolina,37067,Forsyth
White Deer,White Deer,TX,Texas,48065,Carson
Dolores,Dolores,CO,Colorado,8083,Montezuma
Maurertown,Maurertown,VA,Virginia,51171,Shenandoah
Brook,Brook,IN,Indiana,18111,Newton
Killen,Killen,AL,Alabama,1077,Lauderdale
Ellicott,Ellicott,CO,Colorado,8041,El Paso
Norwood Court,Norwood Court,MO,Missouri,29189,St. Louis
Ringling,Ringling,OK,Oklahoma,40067,Jefferson
Lake Kathryn,Lake Kathryn,FL,Florida,12069,Lake
Levan,Levan,UT,Utah,49023,Juab
Startex,Startex,SC,South Carolina,45083,Spartanburg
Weleetka,Weleetka,OK,Oklahoma,40107,Okfuskee
Belwood,Belwood,NC,North Carolina,37045,Cleveland
Buffalo City,Buffalo City,WI,Wisconsin,55011,Buffalo
Rafael Hernández,Rafael Hernandez,PR,Puerto Rico,72005,Aguadilla
Oakland,Oakland,OR,Oregon,41019,Douglas
Gowrie,Gowrie,IA,Iowa,19187,Webster
Basye,Basye,VA,Virginia,51171,Shenandoah
Branchville,Branchville,SC,South Carolina,45075,Orangeburg
Watkins,Watkins,MN,Minnesota,27093,Meeker
Coolidge,Coolidge,TX,Texas,48293,Limestone
Swisher,Swisher,IA,Iowa,19103,Johnson
Hiller,Hiller,PA,Pennsylvania,42051,Fayette
Magnolia,Magnolia,NC,North Carolina,37061,Duplin
Riley,Riley,KS,Kansas,20161,Riley
Avonmore,Avonmore,PA,Pennsylvania,42129,Westmoreland
Nashwauk,Nashwauk,MN,Minnesota,27061,Itasca
Milledgeville,Milledgeville,IL,Illinois,17015,Carroll
Mountain Gate,Mountain Gate,CA,California,6089,Shasta
La Puebla,La Puebla,NM,New Mexico,35049,Santa Fe
Tuscarora,Tuscarora,PA,Pennsylvania,42107,Schuylkill
Millersburg,Millersburg,IN,Indiana,18039,Elkhart
Gore,Gore,OK,Oklahoma,40135,Sequoyah
Hoagland,Hoagland,IN,Indiana,18003,Allen
New Tripoli,New Tripoli,PA,Pennsylvania,42077,Lehigh
Ramblewood,Ramblewood,PA,Pennsylvania,42027,Centre
Sam Rayburn,Sam Rayburn,TX,Texas,48241,Jasper
Seven Mile,Seven Mile,AZ,Arizona,4017,Navajo
Stateline,Stateline,NV,Nevada,32005,Douglas
Cotter,Cotter,AR,Arkansas,5005,Baxter
Onsted,Onsted,MI,Michigan,26091,Lenawee
Camp Hill,Camp Hill,AL,Alabama,1123,Tallapoosa
Bechtelsville,Bechtelsville,PA,Pennsylvania,42011,Berks
Sheldon,Sheldon,IL,Illinois,17075,Iroquois
Stafford,Stafford,KS,Kansas,20185,Stafford
Vandiver,Vandiver,AL,Alabama,1117,Shelby
Triana,Triana,AL,Alabama,1089,Madison
Silver City,Silver City,NC,North Carolina,37093,Hoke
Elm Creek,Elm Creek,NE,Nebraska,31019,Buffalo
Newport,Newport,OH,Ohio,39167,Washington
Mansfield,Mansfield,IL,Illinois,17147,Piatt
Hinton,Hinton,IA,Iowa,19149,Plymouth
Blue Mountain,Blue Mountain,MS,Mississippi,28139,Tippah
Rose Valley,Rose Valley,PA,Pennsylvania,42045,Delaware
Genoa,Genoa,NE,Nebraska,31125,Nance
Silver Ridge,Silver Ridge,NJ,New Jersey,34029,Ocean
Ferguson,Ferguson,KY,Kentucky,21199,Pulaski
Boonville,Boonville,CA,California,6045,Mendocino
Sturgeon,Sturgeon,MO,Missouri,29019,Boone
Shenandoah Shores,Shenandoah Shores,VA,Virginia,51187,Warren
Strawberry,Strawberry,AZ,Arizona,4007,Gila
Russell Gardens,Russell Gardens,NY,New York,36059,Nassau
West Pelzer,West Pelzer,SC,South Carolina,45007,Anderson
Saegertown,Saegertown,PA,Pennsylvania,42039,Crawford
Princeton,Princeton,IA,Iowa,19163,Scott
Lake Linden,Lake Linden,MI,Michigan,26061,Houghton
Timberlane,Timberlane,IL,Illinois,17007,Boone
Bernville,Bernville,PA,Pennsylvania,42011,Berks
Buchanan Lake Village,Buchanan Lake Village,TX,Texas,48299,Llano
Golden Shores,Golden Shores,AZ,Arizona,4015,Mohave
Collinwood,Collinwood,TN,Tennessee,47181,Wayne
Plain Dealing,Plain Dealing,LA,Louisiana,22015,Bossier
Drexel,Drexel,MO,Missouri,29037,Cass
Griswold,Griswold,IA,Iowa,19029,Cass
Wallace,Wallace,CA,California,6009,Calaveras
Carrollton,Carrollton,AL,Alabama,1107,Pickens
Odebolt,Odebolt,IA,Iowa,19161,Sac
Wayland,Wayland,IA,Iowa,19087,Henry
Crivitz,Crivitz,WI,Wisconsin,55075,Marinette
Raymond,Raymond,IL,Illinois,17135,Montgomery
Bow Mar,Bow Mar,CO,Colorado,8005,Arapahoe
Zena,Zena,NY,New York,36111,Ulster
Goldsboro,Goldsboro,PA,Pennsylvania,42133,York
Ivyland,Ivyland,PA,Pennsylvania,42017,Bucks
Pringle,Pringle,PA,Pennsylvania,42079,Luzerne
Homeland,Homeland,GA,Georgia,13049,Charlton
Loma,Loma,CO,Colorado,8077,Mesa
Orlinda,Orlinda,TN,Tennessee,47147,Robertson
Bloomfield,Bloomfield,NE,Nebraska,31107,Knox
Cottonwood,Cottonwood,ID,Idaho,16049,Idaho
Parcelas Nuevas,Parcelas Nuevas,PR,Puerto Rico,72041,Cidra
Spiceland,Spiceland,IN,Indiana,18065,Henry
South Canal,South Canal,OH,Ohio,39155,Trumbull
Medford,Medford,OK,Oklahoma,40053,Grant
Jeffersonville,Jeffersonville,GA,Georgia,13289,Twiggs
Mansfield Center,Mansfield Center,CT,Connecticut,9013,Tolland
Napanoch,Napanoch,NY,New York,36111,Ulster
McIntosh,McIntosh,NM,New Mexico,35057,Torrance
Central Lake,Central Lake,MI,Michigan,26009,Antrim
New Castle,New Castle,KY,Kentucky,21103,Henry
Zia Pueblo,Zia Pueblo,NM,New Mexico,35043,Sandoval
Franklin Grove,Franklin Grove,IL,Illinois,17103,Lee
Wenona,Wenona,IL,Illinois,17123,Marshall
Magas Arriba,Magas Arriba,PR,Puerto Rico,72059,Guayanilla
Dryden,Dryden,MI,Michigan,26087,Lapeer
Camptown,Camptown,VA,Virginia,51093,Isle of Wight
Gwinner,Gwinner,ND,North Dakota,38081,Sargent
Parrish,Parrish,AL,Alabama,1127,Walker
Hydro,Hydro,OK,Oklahoma,40011,Blaine
Wallace Ridge,Wallace Ridge,LA,Louisiana,22025,Catahoula
Borden,Borden,IN,Indiana,18019,Clark
Mason,Mason,WV,West Virginia,54053,Mason
Addyston,Addyston,OH,Ohio,39061,Hamilton
Cotton Valley,Cotton Valley,LA,Louisiana,22119,Webster
Green River,Green River,UT,Utah,49015,Emery
Carrizozo,Carrizozo,NM,New Mexico,35027,Lincoln
Trumbauersville,Trumbauersville,PA,Pennsylvania,42017,Bucks
Lamar,Lamar,SC,South Carolina,45031,Darlington
Hardin,Hardin,TX,Texas,48291,Liberty
Farmersville,Farmersville,PA,Pennsylvania,42071,Lancaster
Maysville,Maysville,NC,North Carolina,37103,Jones
Grace,Grace,ID,Idaho,16029,Caribou
Paint,Paint,PA,Pennsylvania,42111,Somerset
Sister Bay,Sister Bay,WI,Wisconsin,55029,Door
Cannon Ball,Cannon Ball,ND,North Dakota,38085,Sioux
Santa Susana,Santa Susana,CA,California,6111,Ventura
Lansing,Lansing,IA,Iowa,19005,Allamakee
Lake Bosworth,Lake Bosworth,WA,Washington,53061,Snohomish
Miner,Miner,MO,Missouri,29201,Scott
Utica,Utica,IN,Indiana,18019,Clark
Walker,Walker,MN,Minnesota,27021,Cass
Clarksville City,Clarksville City,TX,Texas,48183,Gregg
Elliott,Elliott,MS,Mississippi,28043,Grenada
Burnsville,Burnsville,MS,Mississippi,28141,Tishomingo
Talpa,Talpa,NM,New Mexico,35055,Taos
Hondah,Hondah,AZ,Arizona,4017,Navajo
Lynnview,Lynnview,KY,Kentucky,21111,Jefferson
Brunswick,Brunswick,NC,North Carolina,37047,Columbus
Prentiss,Prentiss,MS,Mississippi,28065,Jefferson Davis
Shellman,Shellman,GA,Georgia,13243,Randolph
Golden Beach,Golden Beach,FL,Florida,12086,Miami-Dade
Westphalia,Westphalia,MI,Michigan,26037,Clinton
Saybrook Manor,Saybrook Manor,CT,Connecticut,9007,Middlesex
Lake Quivira,Lake Quivira,KS,Kansas,20091,Johnson
Grandfield,Grandfield,OK,Oklahoma,40141,Tillman
Clarkrange,Clarkrange,TN,Tennessee,47049,Fentress
Le Roy,Le Roy,MN,Minnesota,27099,Mower
Coldspring,Coldspring,TX,Texas,48407,San Jacinto
Eden,Eden,WI,Wisconsin,55039,Fond du Lac
White Sulphur Springs,White Sulphur Springs,MT,Montana,30059,Meagher
Lake of the Woods,Lake of the Woods,CA,California,6029,Kern
Craigsville,Craigsville,VA,Virginia,51015,Augusta
Naco,Naco,AZ,Arizona,4003,Cochise
Kiowa,Kiowa,KS,Kansas,20007,Barber
Henning,Henning,TN,Tennessee,47097,Lauderdale
Henderson,Henderson,MN,Minnesota,27143,Sibley
Palmas,Palmas,PR,Puerto Rico,72015,Arroyo
Deer River,Deer River,MN,Minnesota,27061,Itasca
Crawford,Crawford,NE,Nebraska,31045,Dawes
Hays,Hays,MT,Montana,30005,Blaine
Uniontown,Uniontown,KY,Kentucky,21225,Union
Tilden,Tilden,NE,Nebraska,31119,Madison
Kaanapali,Kaanapali,HI,Hawaii,15009,Maui
West Point,West Point,IA,Iowa,19111,Lee
Liberty,Liberty,UT,Utah,49057,Weber
Cameron,Cameron,AZ,Arizona,4005,Coconino
Greens Landing,Greens Landing,PA,Pennsylvania,42015,Bradford
Hesperia,Hesperia,MI,Michigan,26127,Oceana
Jupiter Island,Jupiter Island,FL,Florida,12085,Martin
Battle Lake,Battle Lake,MN,Minnesota,27111,Otter Tail
Black Hammock,Black Hammock,FL,Florida,12117,Seminole
Linnell Camp,Linnell Camp,CA,California,6107,Tulare
Owen,Owen,WI,Wisconsin,55019,Clark
Jonesville,Jonesville,VA,Virginia,51105,Lee
Ellington,Ellington,MO,Missouri,29179,Reynolds
Poquott,Poquott,NY,New York,36103,Suffolk
Toomsuba,Toomsuba,MS,Mississippi,28075,Lauderdale
Delta Junction,Delta Junction,AK,Alaska,2240,Southeast Fairbanks
Boston,Boston,VA,Virginia,51001,Accomack
Hotchkiss,Hotchkiss,CO,Colorado,8029,Delta
Pine River,Pine River,MN,Minnesota,27021,Cass
Dagsboro,Dagsboro,DE,Delaware,10005,Sussex
Summerton,Summerton,SC,South Carolina,45027,Clarendon
Gun Club Estates,Gun Club Estates,FL,Florida,12099,Palm Beach
Pettit,Pettit,OK,Oklahoma,40021,Cherokee
Chilchinbito,Chilchinbito,AZ,Arizona,4017,Navajo
Stockertown,Stockertown,PA,Pennsylvania,42095,Northampton
Jolivue,Jolivue,VA,Virginia,51015,Augusta
Point,Point,TX,Texas,48379,Rains
Foreman,Foreman,AR,Arkansas,5081,Little River
Allen,Allen,OK,Oklahoma,40123,Pontotoc
Blue Ridge,Blue Ridge,TX,Texas,48085,Collin
